TeamId,TeamName,SubmissionDate,Score
1530910,FSBDS_Rafael_Leite,"2018-04-01 15:13:42",0.77033
1491163,"Tatsuya Sugita","2018-04-01 15:16:51",0.62200
1537296,"Rasheed Narejo","2018-04-01 15:20:51",0.72727
1526703,"Tanaya Mohanty","2018-04-01 15:20:54",0.79904
1540487,"Matt Reiland","2018-04-01 15:25:28",0.76555
1540487,"Matt Reiland","2018-04-01 15:27:18",0.77033
1484732,narumin,"2018-04-01 15:29:43",0.79425
1166843,"charles chermette","2018-04-01 15:38:51",0.00000
1508686,SatishReddy,"2018-04-01 15:41:41",0.77990
1166843,"charles chermette","2018-04-01 15:46:05",0.74641
1166843,"charles chermette","2018-04-01 15:51:35",0.78947
1546329,Whatisourname,"2018-04-01 15:55:07",0.77990
1519556,Green-Wood,"2018-04-01 15:57:12",0.80861
1540721,FSBDS_toledo,"2018-04-01 16:06:55",0.63636
1536729,"Simon Cloître","2018-04-01 16:13:01",0.63157
1437106,AnkuPandey,"2018-04-01 16:16:54",0.65071
1529229,"Nick Braunagel","2018-04-01 16:22:11",0.77511
1437106,AnkuPandey,"2018-04-01 16:24:00",0.76555
1437106,AnkuPandey,"2018-04-01 16:28:46",0.77033
1540487,"Matt Reiland","2018-04-01 16:31:24",0.78468
1540721,FSBDS_toledo,"2018-04-01 16:35:33",0.76555
805540,"Ankur Jyoti Phukan","2018-04-01 16:38:15",0.76555
1529229,"Nick Braunagel","2018-04-01 16:47:54",0.79425
1464034,"Boris Gallyamov","2018-04-01 16:49:24",0.74162
1522951,BomV,"2018-04-01 16:58:35",0.76555
1539929,coben,"2018-04-01 17:05:07",0.76555
1537259,yuanchiao,"2018-04-01 17:06:48",0.76555
1536729,"Simon Cloître","2018-04-01 17:07:20",0.72248
1540389,AndreLima0808,"2018-04-01 17:14:11",0.77511
988632,"Olivier Tresca","2018-04-01 17:24:39",0.48325
988632,"Olivier Tresca","2018-04-01 17:26:28",0.78468
1536729,"Simon Cloître","2018-04-01 17:27:56",0.73684
1537250,krish04,"2018-04-01 17:29:18",0.77511
1539781,bachidev,"2018-04-01 17:29:33",0.78947
1540781,AbhijitSahoo,"2018-04-01 17:34:30",0.69856
1536729,"Simon Cloître","2018-04-01 17:41:32",0.77033
1540781,AbhijitSahoo,"2018-04-01 17:41:49",0.76555
805540,"Ankur Jyoti Phukan","2018-04-01 17:47:35",0.79425
1540721,FSBDS_toledo,"2018-04-01 17:48:25",0.77033
1027227,"Jonathan Yong","2018-04-01 17:50:55",0.77990
1533100,kushalkul01,"2018-04-01 17:56:59",0.74641
1536670,sbhmsh28,"2018-04-01 18:03:26",0.77511
1435030,Dzejeu,"2018-04-01 18:10:46",0.78468
369204,kmakiel,"2018-04-01 18:30:08",0.78947
1540108,"Belal Ibrahim","2018-04-01 18:32:08",0.78947
1295688,"Mike Brannan","2018-04-01 18:39:03",0.79425
1540003,"Son Luong","2018-04-01 18:45:44",0.75598
1481348,denis45544,"2018-04-01 18:55:39",0.78468
1533100,kushalkul01,"2018-04-01 19:02:41",0.78947
1528882,"Eyal Rosenthal","2018-04-01 19:08:44",0.59808
1508858,"Jemima Kurian","2018-04-01 19:26:14",0.76555
1394640,"Ванюшкин А.В.","2018-04-01 19:32:58",0.76555
1528180,"Baris Eray","2018-04-01 19:34:35",0.77990
1488260,aayusharora,"2018-04-01 19:36:00",0.74641
1468039,Zodiac,"2018-04-01 19:39:02",0.77990
1515785,ozgurcengelli,"2018-04-01 19:41:32",0.76555
1349215,arnavdtu2020,"2018-04-01 20:00:13",0.68421
1466865,MattiasLiljenzin,"2018-04-01 20:00:59",0.77033
1539646,"Bojan Vujanic","2018-04-01 20:03:50",0.71291
1435030,Dzejeu,"2018-04-01 20:04:28",0.78947
1435030,Dzejeu,"2018-04-01 20:05:31",0.79425
1232962,"fabio rodella","2018-04-01 20:12:26",0.77033
1365102,"Hamanda Cavalheri","2018-04-01 20:13:30",0.76555
1349215,arnavdtu2020,"2018-04-01 20:15:28",0.68899
990957,jensenmic,"2018-04-01 20:29:25",0.80382
1517344,"Danio Amorim","2018-04-01 20:34:21",0.76555
1349215,arnavdtu2020,"2018-04-01 20:38:23",0.69856
1537440,lbalaji,"2018-04-01 20:42:03",0.77511
1113620,prateekcoder,"2018-04-01 20:54:46",0.75598
1528492,"Christina Vasil","2018-04-01 20:57:11",0.78468
920551,Mischva11,"2018-04-01 20:58:52",0.79425
1539800,"canada bill jones","2018-04-01 21:03:45",0.79904
1349215,arnavdtu2020,"2018-04-01 21:12:40",0.72248
1514008,"Elijah Ovcharenko","2018-04-01 21:15:03",0.77511
1537440,lbalaji,"2018-04-01 21:20:29",0.78468
1029405,jdphan,"2018-04-01 21:45:18",0.77033
1539428,"Jair Villalba","2018-04-01 21:46:46",0.56937
1541144,"Robert Zeibich","2018-04-01 21:46:58",0.74641
1541460,"Matthew Li","2018-04-01 21:47:32",0.78468
1539428,"Jair Villalba","2018-04-01 21:48:21",0.69377
1514008,"Elijah Ovcharenko","2018-04-01 21:48:28",0.78468
1539428,"Jair Villalba","2018-04-01 21:50:07",0.75598
1514008,"Elijah Ovcharenko","2018-04-01 21:59:29",0.79904
1541144,"Robert Zeibich","2018-04-01 22:04:27",0.77033
1257649,philwebb59,"2018-04-01 22:04:40",0.76555
1530655,"Jose A Gomez","2018-04-01 22:19:37",0.73684
1541513,"Mohamed Aboshosha","2018-04-01 22:25:55",0.75119
638979,"Mohsen NP","2018-04-01 22:35:51",0.74641
1540824,"Yevgeni Berkovitch","2018-04-01 22:45:38",0.77990
1365102,"Hamanda Cavalheri","2018-04-01 22:48:46",0.80382
1538558,jmoule,"2018-04-01 22:52:41",0.78468
1531975,Jun2018,"2018-04-01 22:53:03",0.62679
1541299,"Faisal Sajjad","2018-04-01 23:05:07",0.57416
1365102,"Hamanda Cavalheri","2018-04-01 23:22:15",0.80861
1531975,Jun2018,"2018-04-01 23:31:44",0.78468
1538921,macortesn-oacastillol-juclopezso,"2018-04-02 00:05:08",0.77511
1499221,"Felipe de Souza","2018-04-02 00:14:27",0.81339
1530655,"Jose A Gomez","2018-04-02 00:29:05",0.75598
951185,"Graeme Hoo","2018-04-02 00:47:23",0.79425
1539607,yangjunxtu,"2018-04-02 00:48:02",0.78468
360025,"Fu Yangzhen","2018-04-02 00:52:41",0.76555
1494973,"Sébastien Auroux","2018-04-02 01:00:02",0.79425
395033,ChethanJujjavarapu,"2018-04-02 01:14:42",0.72248
1529268,轮到我上场了！,"2018-04-02 01:15:56",0.79425
1504915,lennonchou,"2018-04-02 01:16:56",0.75598
1498664,"Aryn Anselm","2018-04-02 01:21:45",0.75598
1302128,"John Alex Garcia","2018-04-02 01:23:56",0.78468
1530773,setail,"2018-04-02 01:26:23",0.76555
598260,MatthewEmery,"2018-04-02 01:28:32",0.77990
1531975,Jun2018,"2018-04-02 01:35:43",0.79425
1536314,"Fernando Millán","2018-04-02 01:38:22",0.74641
1494483,"Jason Mu","2018-04-02 01:49:13",0.76555
1498664,"Aryn Anselm","2018-04-02 02:05:38",0.76555
1421770,"David Varela","2018-04-02 02:14:06",0.80382
1541855,"kevin Mendez","2018-04-02 02:15:51",0.56937
1541855,"kevin Mendez","2018-04-02 02:16:41",0.69377
1531991,"Sinan Huang","2018-04-02 02:19:43",0.78468
1541787,"Fabián Ordóñez","2018-04-02 02:21:37",0.76555
1541855,"kevin Mendez","2018-04-02 02:22:26",0.75598
1532793,鄉下來的孩子,"2018-04-02 02:29:36",0.79904
1417853,YaduChittampalli,"2018-04-02 02:38:30",0.78468
1518697,heiwan,"2018-04-02 02:42:40",0.78947
1501118,vy386,"2018-04-02 02:43:58",0.79425
1508622,DaVan,"2018-04-02 02:44:36",0.79425
1526980,shenyu3,"2018-04-02 02:52:23",0.77511
1537370,xd21303,"2018-04-02 03:05:40",0.72727
1533183,JuanSebastianFlorezJimenez,"2018-04-02 03:11:49",0.71770
1533183,JuanSebastianFlorezJimenez,"2018-04-02 03:27:42",0.76076
1536280,dyq666,"2018-04-02 03:46:44",0.77033
389050,SelimCam,"2018-04-02 03:50:21",0.80382
1541748,Guenon,"2018-04-02 04:04:40",0.73205
1531653,willis222,"2018-04-02 04:10:35",0.76555
1307050,kimtaehyoung,"2018-04-02 04:12:44",0.78947
1541614,"Laura Nichols","2018-04-02 04:17:27",0.56459
1307050,kimtaehyoung,"2018-04-02 04:24:46",0.80382
1535829,JonathanYeung,"2018-04-02 04:29:32",0.77990
1539512,callmemaster,"2018-04-02 04:32:26",0.76555
1368905,"Mohan Gowda","2018-04-02 04:38:15",0.74641
822375,Jackiy,"2018-04-02 04:38:36",0.72727
1539512,callmemaster,"2018-04-02 04:40:03",0.77990
1542136,christian7sr,"2018-04-02 04:48:46",0.56937
822375,Jackiy,"2018-04-02 04:48:53",0.77990
1542136,christian7sr,"2018-04-02 04:49:22",0.69377
1542136,christian7sr,"2018-04-02 04:49:42",0.75598
1368905,"Mohan Gowda","2018-04-02 04:57:18",0.77990
1503924,"Christian Bramwell","2018-04-02 04:59:40",0.78468
1307142,naveenslog,"2018-04-02 05:09:32",0.75598
1533490,nomuyu,"2018-04-02 05:20:21",0.76555
1511922,jiahao_liu,"2018-04-02 05:35:48",0.00000
1511922,jiahao_liu,"2018-04-02 05:37:40",0.76076
1542245,Julio47,"2018-04-02 05:48:06",0.70813
1535505,RaghavThirani,"2018-04-02 05:58:59",0.73684
1492758,"Phoenix Ren","2018-04-02 06:01:10",0.74641
1537259,yuanchiao,"2018-04-02 06:04:20",0.78947
1492758,"Phoenix Ren","2018-04-02 06:05:30",0.76555
1318435,janet0717,"2018-04-02 06:08:03",0.56937
1457855,"Anish Sharma","2018-04-02 06:09:32",0.78468
1315065,sj72425,"2018-04-02 06:13:45",0.76555
1315065,sj72425,"2018-04-02 06:18:28",0.77990
1315065,sj72425,"2018-04-02 06:22:57",0.78468
1485203,oogatasyuunou1,"2018-04-02 06:23:15",0.78947
1541953,"James Dong","2018-04-02 06:30:38",0.00000
1318435,janet0717,"2018-04-02 06:30:53",0.79904
1415364,sagisaka,"2018-04-02 06:44:05",0.78468
1520191,liusongxrq,"2018-04-02 06:47:11",0.78947
1533189,xingyuwang1123,"2018-04-02 06:57:13",0.78947
1389437,wnmmxy,"2018-04-02 06:58:49",0.79425
1502546,OhJeongBin,"2018-04-02 06:59:13",0.78468
1469428,"Aung Kyaw Paing","2018-04-02 07:09:56",0.77033
1540202,zheteng,"2018-04-02 07:14:38",0.77511
1520191,liusongxrq,"2018-04-02 07:16:00",0.79425
928681,HughZhao,"2018-04-02 07:19:13",0.76555
1519602,yizhao93,"2018-04-02 07:33:11",0.76076
1519556,Green-Wood,"2018-04-02 07:37:51",0.81339
1530386,"Shunji Sumida","2018-04-02 07:47:06",0.60287
928681,HughZhao,"2018-04-02 07:50:08",0.77511
862645,shaynekang,"2018-04-02 07:52:55",0.80861
1541953,"James Dong","2018-04-02 08:00:40",0.77990
1384616,"Akira Matsui","2018-04-02 08:04:45",0.62679
1422020,richard2018,"2018-04-02 08:12:59",0.76555
1534616,"Anagha M Krishna","2018-04-02 08:17:46",0.76555
916367,ShuujiMihara,"2018-04-02 08:18:54",0.78468
1536482,"Elbert Fang","2018-04-02 08:21:38",0.78947
1542540,"Sean Liao","2018-04-02 08:23:17",0.76555
1542365,MashaMa,"2018-04-02 08:24:21",0.76555
1542374,OrangeLion,"2018-04-02 08:24:43",0.62679
1542369,TingKuan,"2018-04-02 08:24:51",0.76555
1516164,henry31006,"2018-04-02 08:25:15",0.76555
767228,"ENDA WU","2018-04-02 08:26:51",0.76555
1542378,"tom huang","2018-04-02 08:28:27",0.77990
1542380,zerosula,"2018-04-02 08:29:28",0.77511
1542373,"Sue Wu","2018-04-02 08:29:45",0.77511
1537296,"Rasheed Narejo","2018-04-02 08:43:03",0.76555
1542013,"Antonio Kevin","2018-04-02 08:44:35",0.75119
1445037,"Michał Bień","2018-04-02 08:44:56",0.78947
1542689,drowningfishy10,"2018-04-02 08:45:30",0.74641
1523886,Anagh,"2018-04-02 08:46:04",0.79425
1541882,peggyxxp,"2018-04-02 08:49:35",0.77990
1542648,"Maulik Patel","2018-04-02 08:53:13",0.62679
848499,Koliento,"2018-04-02 08:59:03",0.79904
1509821,dengsiying,"2018-04-02 09:12:05",0.77033
1027236,pengzhendong,"2018-04-02 09:12:31",0.76555
1542375,"Grace hsu","2018-04-02 09:16:14",0.76555
1542814,stevemars888,"2018-04-02 09:16:27",0.76555
1534616,"Anagha M Krishna","2018-04-02 09:20:26",0.77511
1449158,stonebox,"2018-04-02 09:26:17",0.77511
767228,"ENDA WU","2018-04-02 09:41:29",0.79425
1339133,TKizashi,"2018-04-02 09:42:49",0.62200
1339133,TKizashi,"2018-04-02 09:46:39",0.73684
528563,"Akshay Sawant","2018-04-02 09:48:16",0.00000
1538551,"Alexander Pavlov","2018-04-02 09:58:59",0.77033
876049,jiij,"2018-04-02 10:05:52",0.00000
528563,"Akshay Sawant","2018-04-02 10:05:52",0.73684
152590,"Rajan Sethi","2018-04-02 10:07:49",0.80382
876049,jiij,"2018-04-02 10:15:40",0.77511
603014,"Amit Kumar Jaiswal","2018-04-02 10:18:29",0.81339
1542797,"Iris Yang","2018-04-02 10:24:45",0.76555
1540125,Jhakaas,"2018-04-02 10:30:32",0.77033
1519668,"Takeshi Wakasugi","2018-04-02 10:37:58",0.75598
1434694,"Yuki Kajita","2018-04-02 10:44:28",0.81339
1530655,"Jose A Gomez","2018-04-02 10:47:32",0.76555
1528922,"Andrea Vozar","2018-04-02 10:52:00",0.76555
1519985,redflowers,"2018-04-02 10:53:53",0.76076
1546329,Whatisourname,"2018-04-02 10:58:21",0.78468
1533973,agarwalprashant,"2018-04-02 11:02:37",0.77990
1528922,"Andrea Vozar","2018-04-02 11:13:48",0.79425
1542694,aien0102,"2018-04-02 11:14:53",0.76555
1534240,"Gang Fang","2018-04-02 11:17:00",0.74641
1528479,chandansharma55,"2018-04-02 11:17:44",0.75119
1542798,Bhaswar,"2018-04-02 11:19:41",0.40669
1512842,我本不善良,"2018-04-02 11:28:23",0.76555
528563,"Akshay Sawant","2018-04-02 11:36:10",0.77033
1528479,chandansharma55,"2018-04-02 11:36:40",0.76076
1542530,ASID,"2018-04-02 11:37:53",0.76555
1541896,zhuyongjie,"2018-04-02 11:45:44",0.76555
1543063,mattturner,"2018-04-02 11:51:21",0.77033
1427871,j888666,"2018-04-02 12:00:06",0.80382
1107821,Theerit,"2018-04-02 12:10:16",0.78947
1368189,"Andrei Voinea","2018-04-02 12:10:35",0.76555
1192692,"Anshuman Dey Kirty","2018-04-02 12:14:00",0.73205
1070626,martinventer,"2018-04-02 12:17:16",0.80861
1541706,frozenlib,"2018-04-02 12:23:44",0.62200
1192692,"Anshuman Dey Kirty","2018-04-02 12:31:28",0.75119
1485684,"Fred Medeiros","2018-04-02 12:34:27",0.79904
1455047,nomanman,"2018-04-02 12:35:21",0.76076
1543164,"Usman Daula","2018-04-02 12:36:05",0.75598
1541871,danp95,"2018-04-02 12:36:26",0.60765
1519159,Supersteven,"2018-04-02 12:41:32",0.78468
1511849,"YuT H","2018-04-02 12:45:00",0.76555
1315065,sj72425,"2018-04-02 12:45:03",0.79904
1511849,"YuT H","2018-04-02 12:45:43",0.77511
1543354,anshumank399,"2018-04-02 12:52:36",0.73205
1455047,nomanman,"2018-04-02 12:55:55",0.76555
1315065,sj72425,"2018-04-02 12:56:38",0.81339
1530659,"Kai Stella","2018-04-02 13:01:35",0.75119
1543393,"Monika Sambhav","2018-04-02 13:07:49",0.76555
225202,YangFeng,"2018-04-02 13:13:55",0.79425
1512414,masaki_yusuke,"2018-04-02 13:15:51",0.72248
879696,bstredinnick,"2018-04-02 13:17:15",0.77990
1530657,"Rishi Sharma","2018-04-02 13:17:46",0.00000
1527553,lyuxiaoyu,"2018-04-02 13:23:52",0.78468
225202,YangFeng,"2018-04-02 13:24:07",0.79904
1349215,arnavdtu2020,"2018-04-02 13:27:38",0.76076
1530066,gaolei007,"2018-04-02 13:28:11",0.77990
1524184,"Chen Yiping","2018-04-02 13:29:44",0.76555
1543462,konstantyn,"2018-04-02 13:32:17",0.62679
1524184,"Chen Yiping","2018-04-02 13:33:49",0.77511
1543479,ravisharma1234,"2018-04-02 13:37:32",0.76555
1540264,"Alex Murphy","2018-04-02 13:38:06",0.75119
1349215,arnavdtu2020,"2018-04-02 13:40:50",0.76555
1349215,arnavdtu2020,"2018-04-02 13:45:00",0.77511
1491008,pgfuchs,"2018-04-02 13:50:28",0.76555
1530657,"Rishi Sharma","2018-04-02 13:51:15",0.26794
1543354,anshumank399,"2018-04-02 13:53:17",0.75119
1507523,"Anton Kobelev","2018-04-02 13:55:26",0.78468
1493862,zqj127,"2018-04-02 13:55:29",0.77511
1507523,"Anton Kobelev","2018-04-02 13:56:11",0.78947
1536670,sbhmsh28,"2018-04-02 13:59:05",0.80382
1530657,"Rishi Sharma","2018-04-02 13:59:26",0.73205
1491008,pgfuchs,"2018-04-02 14:00:42",0.77033
1487650,"Tejas Hoizal","2018-04-02 14:12:23",0.73684
1543354,anshumank399,"2018-04-02 14:12:30",0.75598
1488534,"Aditya Kansal","2018-04-02 14:13:11",0.76555
1543462,konstantyn,"2018-04-02 14:13:19",0.76555
1531203,"Colin Shields","2018-04-02 14:17:59",0.75598
573784,pranav_ap,"2018-04-02 14:21:18",0.77511
1536670,sbhmsh28,"2018-04-02 14:23:05",0.80861
1543215,"Aditya Khandelwal","2018-04-02 14:24:54",0.73684
1543354,anshumank399,"2018-04-02 14:29:41",0.78947
1543215,"Aditya Khandelwal","2018-04-02 14:31:26",0.75119
755980,AnirudhVaranasi,"2018-04-02 14:36:34",0.76555
1540125,Jhakaas,"2018-04-02 14:41:54",0.78947
1539929,coben,"2018-04-02 14:46:11",0.77033
1484553,malviyanshiv,"2018-04-02 14:48:48",0.77033
773383,Totxo11,"2018-04-02 14:50:55",0.76555
1491008,pgfuchs,"2018-04-02 14:51:01",0.77511
1491008,pgfuchs,"2018-04-02 14:51:42",0.77990
1515894,xuminghan,"2018-04-02 14:51:44",0.79904
1539929,coben,"2018-04-02 14:58:48",0.77511
1541249,"Jawad saleem","2018-04-02 15:02:11",0.38277
1543215,"Aditya Khandelwal","2018-04-02 15:03:20",0.75598
1543746,IG_AMSE,"2018-04-02 15:10:27",0.62679
1484553,malviyanshiv,"2018-04-02 15:10:37",0.77511
1531155,"Lin Ken Shin","2018-04-02 15:21:45",0.57894
1530955,HarryKoney,"2018-04-02 15:24:54",0.76555
1531155,"Lin Ken Shin","2018-04-02 15:27:07",0.76555
1541158,"Olivier Coilland","2018-04-02 15:38:03",0.00000
1487681,Zai_Xia,"2018-04-02 15:39:00",0.00000
1543654,"Alexander Ruffner","2018-04-02 15:42:20",0.76555
1502077,"Egor Sheremetov","2018-04-02 15:46:36",0.62200
1539435,"kentooooo 2","2018-04-02 15:51:30",0.71770
1540264,"Alex Murphy","2018-04-02 15:55:52",0.77033
1539972,kangLIU,"2018-04-02 15:59:41",0.00000
1534436,Dedede,"2018-04-02 16:00:13",0.76555
773383,Totxo11,"2018-04-02 16:00:29",0.77511
1532178,"Matt Cassi","2018-04-02 16:06:17",0.78947
1539972,kangLIU,"2018-04-02 16:10:26",0.76076
1543453,SolyomBenjmin,"2018-04-02 16:15:57",0.62679
1543643,"deathstar 2","2018-04-02 16:17:34",0.77990
773383,Totxo11,"2018-04-02 16:19:03",0.78468
1327755,amantandon4,"2018-04-02 16:22:07",0.79904
1481493,EmmettS,"2018-04-02 16:22:30",0.78468
600028,koderhari,"2018-04-02 16:28:54",0.74641
1541437,"Yik Chun Wong","2018-04-02 16:29:41",0.65550
600028,koderhari,"2018-04-02 16:43:24",0.77990
1539972,kangLIU,"2018-04-02 16:49:11",0.76555
1532123,"Stefania Marcotti","2018-04-02 16:49:29",0.75119
1541437,"Yik Chun Wong","2018-04-02 16:49:44",0.76555
1532904,"Alex Hilario","2018-04-02 16:51:28",0.00000
555444,"Jappy Guy","2018-04-02 16:51:44",0.81339
1445528,AlineOnishi,"2018-04-02 17:00:14",0.77033
1544035,DoraTheExplorer,"2018-04-02 17:00:33",0.75598
1327755,amantandon4,"2018-04-02 17:12:38",0.81339
1543437,copperfield88,"2018-04-02 17:14:12",0.77990
1516854,ugandhar,"2018-04-02 17:16:27",0.00000
1544035,DoraTheExplorer,"2018-04-02 17:18:07",0.76076
1512414,masaki_yusuke,"2018-04-02 17:21:12",0.77033
786934,"Yash Choubey","2018-04-02 17:22:40",0.79425
1528479,chandansharma55,"2018-04-02 17:31:09",0.79425
1543354,anshumank399,"2018-04-02 17:37:42",0.80382
1192692,"Anshuman Dey Kirty","2018-04-02 17:42:56",0.80382
1215420,"Ruben Salas","2018-04-02 17:47:11",0.79904
1380472,hidehidehide1984,"2018-04-02 17:53:25",0.79904
1507237,zhangzifeng,"2018-04-02 18:07:33",0.76555
598260,MatthewEmery,"2018-04-02 18:10:12",0.78468
510399,wieland,"2018-04-02 18:14:01",0.74641
1466534,"Manohar Reddy","2018-04-02 18:16:42",0.77511
1495510,"Brungi Vishwa Sourab","2018-04-02 18:21:37",0.76076
510399,wieland,"2018-04-02 18:24:53",0.76076
1197446,"Bryce Morrow","2018-04-02 18:30:08",0.73205
1339931,"Raman Bhatia","2018-04-02 18:33:29",0.76555
1536945,"Babacar DIOUF","2018-04-02 18:40:55",0.75598
1544069,"Rizqy Faishal","2018-04-02 18:54:39",0.76076
1509742,"Neil van Asselt","2018-04-02 19:12:34",0.79904
1510997,"Warren S","2018-04-02 19:13:39",0.00000
1541249,"Jawad saleem","2018-04-02 19:14:22",0.73684
1510997,"Warren S","2018-04-02 19:15:28",0.76555
1215420,"Ruben Salas","2018-04-02 19:20:50",0.94736
1510997,"Warren S","2018-04-02 19:21:02",0.78947
1532191,hubert76,"2018-04-02 19:26:28",0.79425
1509742,"Neil van Asselt","2018-04-02 19:28:43",0.80382
1452618,STAT-745-RIT-Team4,"2018-04-02 19:38:44",0.75598
1543670,FSBDS_Eduardo_Justiniano,"2018-04-02 19:57:56",0.75598
1531642,JimEvans,"2018-04-02 20:00:24",0.79425
1544342,Musatya,"2018-04-02 20:09:05",0.76555
1496828,"Yogesh Tamrakar","2018-04-02 20:10:42",0.72248
1416878,"Gledson Picharski","2018-04-02 20:26:12",0.79904
1372551,Dimonito,"2018-04-02 20:29:20",0.73205
1543954,thinkstefan,"2018-04-02 20:31:12",0.76555
1394640,"Ванюшкин А.В.","2018-04-02 20:43:07",0.77511
1544342,Musatya,"2018-04-02 20:43:09",0.77990
891041,HenryWConklin,"2018-04-02 20:48:10",0.74641
1388980,"Luiz G S Spricido","2018-04-02 20:50:42",0.78947
1540035,Heisenberg815,"2018-04-02 20:51:35",0.76555
1541158,"Olivier Coilland","2018-04-02 21:09:51",0.76555
1424351,"Jon McClung","2018-04-02 21:14:27",0.76555
1232962,"fabio rodella","2018-04-02 21:26:29",0.77990
1531278,"claudio cesar","2018-04-02 21:30:51",0.77033
1475353,"Andriy Kozubskiy","2018-04-02 21:31:12",0.73205
1540748,"Cas B.","2018-04-02 21:32:35",0.76555
1538602,aj2419,"2018-04-02 21:36:03",0.90909
1268064,"Rohit Prakash Singh","2018-04-02 21:45:47",0.79425
1540562,Vasylcf,"2018-04-02 21:51:30",0.74641
1544309,pkillea,"2018-04-02 21:52:38",0.62679
1503780,"Marginal Returns","2018-04-02 21:56:22",0.77990
1544729,"Matt Lakin","2018-04-02 22:02:59",0.75119
1493425,"Dickson O","2018-04-02 22:13:07",0.77990
1531278,"claudio cesar","2018-04-02 22:21:52",0.78468
1528180,"Baris Eray","2018-04-02 22:23:30",0.78468
1257649,philwebb59,"2018-04-02 22:25:07",0.77511
1478731,nandibhagyashree,"2018-04-02 22:47:35",0.75119
1529088,"Mike Englert","2018-04-02 22:51:53",0.76555
1308886,shirodanchou,"2018-04-02 22:53:24",0.72727
1528180,"Baris Eray","2018-04-02 22:54:04",0.79904
1540465,"Sahar Millis","2018-04-02 23:10:07",0.62679
1308886,shirodanchou,"2018-04-02 23:18:22",0.75598
1541669,"Junior Corman","2018-04-02 23:21:10",0.77990
1544855,nikitar,"2018-04-02 23:24:51",0.74641
1517344,"Danio Amorim","2018-04-02 23:45:59",0.77511
1529111,nmei-42,"2018-04-02 23:48:13",0.77033
1544651,nestymee,"2018-04-02 23:51:01",0.75119
1489784,"Ahmed Elborolosy","2018-04-03 00:04:09",0.74641
1314359,"Ezra Ip","2018-04-03 00:04:59",0.72248
1544651,nestymee,"2018-04-03 00:10:57",0.75598
1441992,rxiayth,"2018-04-03 00:14:45",0.76076
1370109,"Tyler Cunningham","2018-04-03 00:29:59",0.72727
1544331,EyeBool,"2018-04-03 00:35:11",0.77511
948764,"Peter L","2018-04-03 00:41:57",0.79904
1541823,charist,"2018-04-03 00:41:59",0.76076
1536071,"Efe Ergun","2018-04-03 00:53:37",0.00000
1544855,nikitar,"2018-04-03 01:02:21",0.75119
1261033,data_sciem,"2018-04-03 01:07:06",0.64593
1524184,"Chen Yiping","2018-04-03 01:31:10",0.77990
1472131,"Frederico Wu","2018-04-03 01:43:29",0.79904
1509821,dengsiying,"2018-04-03 01:52:03",0.79425
1539499,"Xiong Haiquan","2018-04-03 01:57:32",0.76076
1493862,zqj127,"2018-04-03 01:58:24",0.77990
1424351,"Jon McClung","2018-04-03 02:04:14",0.77033
1481917,Drakorn,"2018-04-03 02:06:51",0.77033
1452618,STAT-745-RIT-Team4,"2018-04-03 02:17:59",0.77033
1469428,"Aung Kyaw Paing","2018-04-03 02:21:24",0.77990
1540438,hyyolanda,"2018-04-03 02:26:34",0.00000
1452618,STAT-745-RIT-Team4,"2018-04-03 02:40:42",0.77990
1545285,Hide.K,"2018-04-03 02:42:36",0.62679
604809,"Kaiming Kuang","2018-04-03 02:44:47",0.77990
1424351,"Jon McClung","2018-04-03 02:57:21",0.77511
1531975,Jun2018,"2018-04-03 03:01:39",0.81339
1257395,kekeldk,"2018-04-03 03:09:56",0.76555
1540438,hyyolanda,"2018-04-03 03:13:08",0.57894
1545285,Hide.K,"2018-04-03 03:31:15",0.77033
1522927,"Masaubmi Ishihara","2018-04-03 03:38:50",0.72248
1522927,"Masaubmi Ishihara","2018-04-03 03:46:03",0.76076
1545285,Hide.K,"2018-04-03 03:52:45",0.77990
1541669,"Junior Corman","2018-04-03 03:55:40",0.78468
1484608,felix1995,"2018-04-03 03:58:56",0.77511
1541203,"Chris Mack","2018-04-03 04:05:48",0.75598
1541621,"Marc Tremblay","2018-04-03 04:07:05",0.72727
1541203,"Chris Mack","2018-04-03 04:10:26",0.78468
1541203,"Chris Mack","2018-04-03 04:24:55",0.79425
1384616,"Akira Matsui","2018-04-03 04:36:08",0.67942
1469428,"Aung Kyaw Paing","2018-04-03 04:40:22",0.78947
1508719,"Kim jaeheon","2018-04-03 04:51:56",0.78947
1545170,NeverHiphop,"2018-04-03 04:55:02",0.74162
1532651,kraxximus,"2018-04-03 04:56:49",0.76555
1545599,"oscar parra","2018-04-03 04:57:50",0.76555
1435673,showzen,"2018-04-03 05:04:19",0.77033
1531991,"Sinan Huang","2018-04-03 05:21:00",0.79425
1545467,"Tucker Buchy","2018-04-03 05:29:56",0.71291
1422687,toorkp,"2018-04-03 05:32:21",0.55980
1545513,Mathmood,"2018-04-03 05:41:30",0.00000
1545611,Ao_i,"2018-04-03 05:46:00",0.77033
1542777,"yash khandelwal","2018-04-03 05:46:18",0.77990
1545085,"Blaise Ampil","2018-04-03 06:00:21",0.76555
1545513,Mathmood,"2018-04-03 06:02:52",0.76076
1530657,"Rishi Sharma","2018-04-03 06:23:00",0.76555
1514870,Coleridge,"2018-04-03 06:32:51",0.74641
